Anio;Dep Id;Dep Nombre;Mun Id;Mun Nombre;VER ID;VER NOMBRE;Ubicacion;AGPRE NOMBRE;Cantidad Muestras;Promedio;Nivel de Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52203;COLON;52203003;BORDO ALTO;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA BORDO II;2;62,7737;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52203;COLON;52203010;DAVID BAJO;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA DAVID BAJO;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52203;COLON;52203014;EL PARAÍSO;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA EL PARAISO;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52203;COLON;52203004;BORDO BAJO;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA BORDO I;2;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52203;COLON;52203017;GÉNOVA;URBANO;ADMINISTRACION PUBLICA COOPERATIVA DE SERVICIOS PUBLICOS DE COLON GENOVA;4;5,4745;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52203;COLON;52203001;ALTO VILLANUEVA;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA ALTO DE VILLANUEVA;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52203;COLON;52203017;GÉNOVA;RURAL;ADMINISTRACION PUBLICA COOPERATIVA DE SERVICIOS PUBLICOS DE COLON GENOVA;2;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52203;COLON;52203020;LA FLORIDA;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA LA FLORIDA;1;89,051;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52203;COLON;52203023;LA VICTORIA;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA LA VICTORIA I;3;34,0632;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52203;COLON;52203024;LAS LAJAS;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA LAS LAJAS PARTE BAJA;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203023;LA VICTORIA;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA LA VICTORIA I;1;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203001;ALTO VILLANUEVA;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA ALTO DE VILLANUEVA;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203023;LA VICTORIA;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA LA VICTORIA II;1;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203024;LAS LAJAS;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA LAS LAJAS PARTE BAJA;2;74,8175;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203003;BORDO ALTO;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA BORDO II;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;522030000;SIN DATO;RURAL;ASOCIACION DE USUARIOS ADMI DEL SERVICIO PUBLICO DOMICILIARIO DE ACUEDUCTO DE LAS VEREDAS EL PLACER LA CUESTA Y LA PLATA MUNICIPIO DE COLON NARIÑO;2;29,1971;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203026;LOMA DE ORTIZ;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA LOMA DE ORTIZ;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;522030000;SIN DATO;RURAL;ASOCIACIÓN DE USUARIOS ADMINISTRADORA DEL SERVICIO PÚBLICO DOMICILIARIO DE ACUEDUCTO DE LA VEREDA SECCIÓN PUEBLO MUNICIPIO DE COLON GÉNOVA NARIÑO;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203025;LOMA DE GANADO;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA LOMA DEL GANADO;1;80,2919;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203024;LAS LAJAS;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA LAS LAJAS;2;75,9124;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203004;BORDO BAJO;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA BORDO I;1;67,1532;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203018;GUAITARILLA;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA GUAITARILLA;1;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203010;DAVID BAJO;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA DAVID BAJO;1;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203028;PALACIO ALTO;RURAL;ASOCIACIÓN DE USUARIOS  DEL ACUEDUCTO INTERVEREDAL IDELFONSO OBANDO;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203005;BUESACO;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA BUESACO;2;69,343;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203009;DAVID ALTO;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA DAVID ALTO;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203033;VILLANUEVA;RURAL;ASOCIACIÓN AGROAMBIENTAL Y ARTESANAL DE VILLANUEVA;1;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203017;GÉNOVA;URBANO;ADMINISTRACION PUBLICA COOPERATIVA DE SERVICIOS PUBLICOS DE COLON GENOVA;5;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203008;CUJACAL;RURAL;ASOCIACIÓN DE USUARIOS ADMINISTRADORA DEL SERVICIO PÚBLICO DOMICILIARIO DE ACUEDUCTO DE LA VEREDA EL HELECHAL Y CUJACAL MUNICIPIO DE COLON NARIÑO;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203020;LA FLORIDA;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA LA FLORIDA;1;95,4198;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203014;EL PARAÍSO;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA EL PARAISO;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52203;COLON;52203013;EL MACAL;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA EL MACAL;1;82,4817;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52207;CONSACA;522070000;SIN DATO;RURAL;ASOCIACION JUNTA ADMINISTRADORA DEL ACUEDUCTO CARIACO  MUNICIPIO DE CONSACA NARIÑO  ;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52207;CONSACA;522070000;SIN DATO;URBANO;COOPERATIVA DE SERVICIOS PUBLICOS GALERAS - COOPSERGALERAS;4;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52207;CONSACA;52207004;CAMPAMENTO;RURAL;JUNTA ADMINISTRADORA DEL ACUEDUCTO CAMPAMENTO ;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52207;CONSACA;52207007;CARIACO BAJO;RURAL;ASOCIACIÓN ADMINISTRADORA DE ACUEDUCTO SAN MIGUEL DE CARIACO BAJO ;1;78,5714;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52207;CONSACA;522070000;SIN DATO;RURAL;JUNTA DE ACCION COMUNAL  DE LA VEREDA SAN SEBASTIAN;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52207;CONSACA;52207027;SAN RAFAEL;RURAL;ASOCIACIÓN  ADMINISTRADORA DEL ACUEDUCTO DE LA VEREDA SAN RAFAEL ;1;21,8978;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52207;CONSACA;52207001;ALTO DE BOMBONÁ;RURAL;ASOCIACIÓN JUNTA ADMINISTRADORA  ACUEDUCTO ALTO BOMBONA;1;21,8978;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52207;CONSACA;52207013;EL GUABO;RURAL;ASOCIACIÓN JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA  EL GUABO  ;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52207;CONSACA;52207024;RUMIPAMBA;RURAL;ASOCIACION JUNTA ADMINISTRADORA ACUEDUCTO CORREGIMIENTO ALFONSO LOPEZ  - VEREDA CARACOL RUMIPAMBA ;1;80,2919;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52207;CONSACA;52207016;EL JUNCAL;RURAL;ASOCIACION  JUNTA ADMINISTRADORA DE ACUEUDUCTO EL EDEN  ;1;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52207;CONSACA;52207014;EL HATILLO;RURAL;JUNTA ADMINISTRADORA DEL ACUEDUCTO EL HATILLO  ;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52207;CONSACA;52207015;EL HATILLO BAJO;RURAL;JUNTA  DE ACCION COMUNAL HATILLO BAJO ;1;80,2919;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52207;CONSACA;52207026;SAN JOSÉ DEL SALADO;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO EL SALADO ;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;52207022;PALTAPAMBA;RURAL;ASOCIACION JUNTA ADMINISTRADORA DEL  ACUEUDUCTO PALTAPAMBA;1;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;52207007;CARIACO BAJO;RURAL;ASOCIACIÓN ADMINISTRADORA DE ACUEDUCTO SAN MIGUEL DE CARIACO BAJO ;2;61,7174;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;52207024;RUMIPAMBA;RURAL;ASOCIACION JUNTA ADMINISTRADORA ACUEDUCTO CORREGIMIENTO ALFONSO LOPEZ  - VEREDA CARACOL RUMIPAMBA ;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;52207030;VERACRUZ;RURAL;JUNTA ADMINISTRADORA DEL ACUEDUCTO VERACRUZ ;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;52207013;EL GUABO;RURAL;ASOCIACIÓN JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA  EL GUABO  ;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;52207021;LA LOMA;RURAL;JUNTA DE ACCIÓN COMUNAL VEREDA LA LOMA ;2;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;52207011;EL CUCHO;RURAL;ASOCIACION JUNTA ADMINISTRADORA DE ACUEUDCTO  EL CUCHO ;1;21,8978;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;522070000;SIN DATO;RURAL;ASOCIACION JUNTA ADMINISTRADORA DEL ACUEDUCTO CARIACO  MUNICIPIO DE CONSACA NARIÑO  ;2;41,3922;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;52207014;EL HATILLO;RURAL;JUNTA ADMINISTRADORA DEL ACUEDUCTO EL HATILLO  ;1;91,2408;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;52207004;CAMPAMENTO;RURAL;JUNTA ADMINISTRADORA DEL ACUEDUCTO CAMPAMENTO ;1;60,5839;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;52207015;EL HATILLO BAJO;RURAL;JUNTA  DE ACCION COMUNAL HATILLO BAJO ;1;91,2408;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;52207001;ALTO DE BOMBONÁ;RURAL;ASOCIACIÓN JUNTA ADMINISTRADORA  ACUEDUCTO ALTO BOMBONA;2;43,4692;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;52207016;EL JUNCAL;RURAL;ASOCIACION  JUNTA ADMINISTRADORA DE ACUEUDUCTO EL EDEN  ;1;21,8978;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;522070000;SIN DATO;URBANO;COOPERATIVA DE SERVICIOS PUBLICOS GALERAS - COOPSERGALERAS;4;7,0345;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;52207027;SAN RAFAEL;RURAL;ASOCIACIÓN  ADMINISTRADORA DEL ACUEDUCTO DE LA VEREDA SAN RAFAEL ;2;30,4166;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;52207031;VILLA INÉS;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA VILLA INES ;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;52207029;TINAJILLAS;RURAL;JUNTA DE ACCION COMUNAL VEREDA TINAJILLAS;1;21,4285;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;52207026;SAN JOSÉ DEL SALADO;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO EL SALADO ;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;522070000;SIN DATO;RURAL;JUNTA DE ACCION COMUNAL  DE LA VEREDA SAN SEBASTIAN;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52207;CONSACA;522070000;SIN DATO;RURAL;ASOCIACION ADMINISTRADORA DE ACUEDUCTO Y ALCATARILLADO DE BOMBONA;2;61,7174;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52215;CORDOBA;52215008;EL QUEMADO;RURAL;ASOCIACION PIEDRAS BLANCAS;1;91,2408;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52215;CORDOBA;52215014;GUITUNGAL;RURAL;ASOCIACIÓN DE JUNTA ADMINISTRADORA DE ACUEDUCTO DE LA VEREDA GUITUNGAL MUNICIPIO DE CÓRDOBA ;1;82,4817;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52215;CORDOBA;52215028;SAN JUAN CHICO;RURAL;JUNTA DE ACCION COMUNAL VEREDA SAN JUAN CHICO ;1;91,2408;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52215;CORDOBA;52215028;SAN JUAN CHICO;RURAL;JUNTA DE ACUEDUCTO SAN JUAN CHICO-SECTOR LA ESCUELA ;1;54,7445;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52215;CORDOBA;52215027;SAN FRANCISCO;RURAL;ASOCIACION  JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA SAN FRANCISCO DE YUNGACHALA;2;43,4018;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52215;CORDOBA;52215016;LA CUMBRE;RURAL;ACUEDUCTO LA CUMBRE;2;86,8613;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52215;CORDOBA;522150000;SIN DATO;URBANO;ADMINISTRACION PUBLICA COOPERATIVA DE SERVICIOS PUBLICOS DE CORDOBA AGUAS DE SAN FRANCISCO ;8;23,9576;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52215;CORDOBA;52215018;MIRADOR;RURAL;ACUEDUCTO EL MIRADOR ;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
